user_id,preference_id,weight
1065,clean,1
1065,calm,2
1065,comfortable,1
1065,service,1
1065,capacity,5
1066,speed,1
1066,clean,4
1066,calm,2
1066,comfortable,5
1066,service,5
1066,capacity,5
1067,speed,0
1067,clean,1
1067,calm,3
1067,comfortable,4
1067,service,5
1067,capacity,5
1068,speed,1
1068,clean,5
1068,calm,1
1068,comfortable,0
1068,service,5
1068,capacity,4
1069,speed,1
1069,clean,0
1069,calm,3
1069,comfortable,4
1069,service,2
1069,capacity,5
1070,speed,1
1070,clean,1
1070,calm,1
1070,comfortable,1
1070,service,4
1070,capacity,3
1071,speed,4
1071,clean,2
1071,calm,2
1071,comfortable,4
1071,service,1
1071,capacity,0
1072,speed,1
1072,clean,4
1072,calm,5
1072,comfortable,2
1072,service,5
1072,capacity,2
1073,speed,1
1073,clean,1
1073,calm,0
1073,comfortable,0
1073,service,3
1073,capacity,5
1074,speed,2
1074,clean,1
1074,calm,5
1074,comfortable,2
1074,service,0
1074,capacity,1
1075,speed,5
1075,clean,0
1075,calm,2
1075,comfortable,3
1075,service,5
1075,capacity,0
1076,speed,3
1076,clean,5
1076,calm,3
1076,comfortable,5
1076,service,4
1076,capacity,3
1077,speed,5
1077,clean,1
1077,calm,1
1077,comfortable,1
1077,service,5
1077,capacity,3
1078,speed,0
1078,clean,5
1078,calm,3
1078,comfortable,5
1078,service,4
1078,capacity,3
1079,speed,4
1079,clean,1
1079,calm,5
1079,comfortable,0
1079,service,0
1079,capacity,2
1080,speed,0
1080,clean,3
1080,calm,2
1080,comfortable,1
1080,service,2
1080,capacity,3
1081,speed,3
1081,clean,1
1081,calm,3
1081,comfortable,2
1081,service,0
1081,capacity,5
1082,speed,2
1082,clean,5
1082,calm,4
1082,comfortable,2
1082,service,1
1082,capacity,5
1083,speed,4
1083,clean,1
1083,calm,0
1083,comfortable,1
1083,service,5
1083,capacity,0
1084,speed,0
1084,clean,5
1084,calm,0
1084,comfortable,3
1084,service,5
1084,capacity,1
1085,speed,3
1085,clean,0
1085,calm,1
1085,comfortable,5
1085,service,5
1085,capacity,5
1086,speed,3
1086,clean,0
1086,calm,1
1086,comfortable,0
1086,service,1
1086,capacity,4
1087,speed,4
1087,clean,2
1087,calm,0
1087,comfortable,1
1087,service,3
1087,capacity,0
1088,speed,2
1088,clean,1
1088,calm,1
1088,comfortable,1
1088,service,1
1088,capacity,5
1089,speed,4
1089,clean,0
1089,calm,3
1089,comfortable,5
1089,service,4
1089,capacity,3
1090,speed,5
1090,clean,2
1090,calm,2
1090,comfortable,0
1090,service,5
1090,capacity,2
1091,speed,5
1091,clean,2
1091,calm,5
1091,comfortable,4
1091,service,1
1091,capacity,1
1092,speed,0
1092,clean,0
1092,calm,4
1092,comfortable,3
1092,service,2
1092,capacity,0
1093,speed,4
1093,clean,2
1093,calm,1
1093,comfortable,3
1093,service,1
1093,capacity,4
1094,speed,2
1094,clean,3
1094,calm,5
1094,comfortable,3
1094,service,0
1094,capacity,5
1095,speed,1
1095,clean,1
1095,calm,3
1095,comfortable,3
1095,service,5
1095,capacity,1
1096,speed,2
1096,clean,0
1096,calm,3
1096,comfortable,0
1096,service,2
1096,capacity,0
1097,speed,5
1097,clean,2
1097,calm,5
1097,comfortable,3
1097,service,2
1097,capacity,2
1098,speed,2
1098,clean,3
1098,calm,3
1098,comfortable,1
1098,service,5
1098,capacity,5
1099,speed,1
1099,clean,2
1099,calm,3
1099,comfortable,4
1099,service,5
1099,capacity,2
1100,speed,2
1100,clean,3
1100,calm,0
1100,comfortable,4
1100,service,2
1100,capacity,3
1101,speed,4
1101,clean,5
1101,calm,5
1101,comfortable,4
1101,service,5
1101,capacity,3
1102,speed,5
1102,clean,3
1102,calm,3
1102,comfortable,5
1102,service,1
1102,capacity,1
1103,speed,4
1103,clean,2
1103,calm,2
1103,comfortable,1
1103,service,2
1103,capacity,2
1104,speed,1
1104,clean,3
1104,calm,2
1104,comfortable,5
1104,service,1
1104,capacity,1
1105,speed,4
1105,clean,0
1105,calm,2
1105,comfortable,2
1105,service,1
1105,capacity,1
1106,speed,1
1106,clean,4
1106,calm,0
1106,comfortable,2
1106,service,2
1106,capacity,2
1107,speed,4
1107,clean,2
1107,calm,3
1107,comfortable,4
1107,service,4
1107,capacity,3
1108,speed,5
1108,clean,2
1108,calm,4
1108,comfortable,1
1108,service,1
1108,capacity,3
1109,speed,1
1109,clean,1
1109,calm,5
1109,comfortable,1
1109,service,5
1109,capacity,0
1110,speed,0
1110,clean,5
1110,calm,0
1110,comfortable,1
1110,service,5
1110,capacity,0
1111,speed,0
1111,clean,0
1111,calm,3
1111,comfortable,4
1111,service,4
1111,capacity,1
1112,speed,5
1112,clean,2
1112,calm,5
1112,comfortable,0
1112,service,0
1112,capacity,0
1113,speed,4
1113,clean,3
1113,calm,5
1113,comfortable,0
1113,service,5
1113,capacity,1
1114,speed,2
1114,clean,2
1114,calm,3
1114,comfortable,0
1114,service,0
1114,capacity,5
1115,speed,3
1115,clean,4
1115,calm,5
1115,comfortable,5
1115,service,0
1115,capacity,4
1116,speed,1
1116,clean,4
1116,calm,3
1116,comfortable,3
1116,service,2
1116,capacity,4
1117,speed,0
1117,clean,2
1117,calm,2
1117,comfortable,3
1117,service,2
1117,capacity,0
1118,speed,5
1118,clean,0
1118,calm,5
1118,comfortable,2
1118,service,4
1118,capacity,3
1119,speed,0
1119,clean,5
1119,calm,1
1119,comfortable,0
1119,service,2
1119,capacity,4
1120,speed,3
1120,clean,5
1120,calm,0
1120,comfortable,0
1120,service,0
1120,capacity,1
1121,speed,2
1121,clean,4
1121,calm,1
1121,comfortable,4
1121,service,0
1121,capacity,1
1122,speed,1
1122,clean,3
1122,calm,0
1122,comfortable,3
1122,service,4
1122,capacity,1
1123,speed,3
1123,clean,1
1123,calm,5
1123,comfortable,3
1123,service,2
1123,capacity,2
1124,speed,4
1124,clean,3
1124,calm,0
1124,comfortable,2
1124,service,2
1124,capacity,0
1125,speed,3
1125,clean,2
1125,calm,5
1125,comfortable,4
1125,service,3
1125,capacity,0
1126,speed,3
1126,clean,5
1126,calm,4
1126,comfortable,4
1126,service,3
1126,capacity,5
1127,speed,4
1127,clean,0
1127,calm,2
1127,comfortable,1
1127,service,3
1127,capacity,1
1128,speed,1
1128,clean,5
1128,calm,2
1128,comfortable,3
1128,service,5
1128,capacity,4
1129,speed,2
1129,clean,3
1129,calm,5
1129,comfortable,0
1129,service,1
1129,capacity,3
1130,speed,4
1130,clean,1
1130,calm,2
1130,comfortable,2
1130,service,4
1130,capacity,0
1131,speed,5
1131,clean,0
1131,calm,1
1131,comfortable,4
1131,service,0
1131,capacity,1
1132,speed,3
1132,clean,2
1132,calm,5
1132,comfortable,4
1132,service,5
1132,capacity,0
1133,speed,0
1133,clean,3
1133,calm,4
1133,comfortable,4
1133,service,1
1133,capacity,2
1134,speed,5
1134,clean,1
1134,calm,5
1134,comfortable,4
1134,service,1
1134,capacity,4
1135,speed,1
1135,clean,4
1135,calm,4
1135,comfortable,4
1135,service,3
1135,capacity,4
1136,speed,2
1136,clean,3
1136,calm,5
1136,comfortable,2
1136,service,0
1136,capacity,1
1137,speed,4
1137,clean,2
1137,calm,4
1137,comfortable,2
1137,service,3
1137,capacity,5
1138,speed,3
1138,clean,1
1138,calm,2
1138,comfortable,4
1138,service,0
1138,capacity,1
1139,speed,0
1139,clean,1
1139,calm,4
1139,comfortable,1
1139,service,4
1139,capacity,0
1140,speed,2
1140,clean,0
1140,calm,1
1140,comfortable,1
1140,service,2
1140,capacity,4
1141,speed,0
1141,clean,0
1141,calm,1
1141,comfortable,0
1141,service,1
1141,capacity,0
1142,speed,1
1142,clean,4
1142,calm,0
1142,comfortable,2
1142,service,1
1142,capacity,2
1143,speed,0
1143,clean,2
1143,calm,4
1143,comfortable,4
1143,service,3
1143,capacity,4
1144,speed,0
1144,clean,2
1144,calm,5
1144,comfortable,5
1144,service,2
1144,capacity,0
1145,speed,0
1145,clean,4
1145,calm,5
1145,comfortable,0
1145,service,4
1145,capacity,1
1146,speed,0
1146,clean,3
1146,calm,1
1146,comfortable,5
1146,service,4
1146,capacity,4
1147,speed,0
1147,clean,2
1147,calm,4
1147,comfortable,4
1147,service,0
1147,capacity,2
1148,speed,2
1148,clean,5
1148,calm,1
1148,comfortable,0
1148,service,2
1148,capacity,2
1149,speed,0
1149,clean,0
1149,calm,5
1149,comfortable,3
1149,service,5
1149,capacity,4
1150,speed,3
1150,clean,2
1150,calm,3
1150,comfortable,2
1150,service,0
1150,capacity,1
1151,speed,1
1151,clean,3
1151,calm,4
1151,comfortable,4
1151,service,5
1151,capacity,5
1152,speed,4
1152,clean,2
1152,calm,3
1152,comfortable,0
1152,service,0
1152,capacity,5
1153,speed,3
1153,clean,5
1153,calm,4
1153,comfortable,5
1153,service,3
1153,capacity,1
1154,speed,0
1154,clean,1
1154,calm,2
1154,comfortable,1
1154,service,1
1154,capacity,4
1155,speed,0
1155,clean,1
1155,calm,0
1155,comfortable,0
1155,service,3
1155,capacity,5
1156,speed,3
1156,clean,2
1156,calm,1
1156,comfortable,1
1156,service,0
1156,capacity,5
1157,speed,5
1157,clean,1
1157,calm,1
1157,comfortable,2
1157,service,5
1157,capacity,5
1158,speed,1
1158,clean,2
1158,calm,2
1158,comfortable,0
1158,service,2
1158,capacity,2
1159,speed,3
1159,clean,3
1159,calm,0
1159,comfortable,0
1159,service,4
1159,capacity,0
1160,speed,0
1160,clean,0
1160,calm,2
1160,comfortable,2
1160,service,4
1160,capacity,4
1161,speed,3
1161,clean,0
1161,calm,3
1161,comfortable,0
1161,service,4
1161,capacity,5
1162,speed,0
1162,clean,1
1162,calm,3
1162,comfortable,1
1162,service,3
1162,capacity,5
1163,speed,5
1163,clean,3
1163,calm,1
1163,comfortable,4
1163,service,4
1163,capacity,1
1164,speed,1
1164,clean,0
1164,calm,5
1164,comfortable,3
1164,service,4
1164,capacity,1
1165,speed,3
1165,clean,3
1165,calm,4
1165,comfortable,3
1165,service,1
1165,capacity,4
1166,speed,5
1166,clean,5
1166,calm,5
1166,comfortable,4
1166,service,5
1166,capacity,3
1167,speed,3
1167,clean,4
1167,calm,5
1167,comfortable,5
1167,service,3
1167,capacity,2
1168,speed,1
1168,clean,3
1168,calm,1
1168,comfortable,0
1168,service,0
1168,capacity,5
1169,speed,2
1169,clean,5
1169,calm,0
1169,comfortable,0
1169,service,3
1169,capacity,3
1170,speed,3
1170,clean,2
1170,calm,2
1170,comfortable,0
1170,service,0
1170,capacity,3
1171,speed,5
1171,clean,1
1171,calm,3
1171,comfortable,4
1171,service,3
1171,capacity,0
1172,speed,3
1172,clean,1
1172,calm,3
1172,comfortable,2
1172,service,2
1172,capacity,5
1173,speed,5
1173,clean,2
1173,calm,4
1173,comfortable,3
1173,service,3
1173,capacity,1
1174,speed,2
1174,clean,2
1174,calm,2
1174,comfortable,0
1174,service,4
1174,capacity,2
1175,speed,0
1175,clean,2
1175,calm,5
1175,comfortable,0
1175,service,3
1175,capacity,4
1176,speed,5
1176,clean,5
1176,calm,0
1176,comfortable,5
1176,service,0
1176,capacity,0
1177,speed,3
1177,clean,0
1177,calm,2
1177,comfortable,5
1177,service,5
1177,capacity,2
1178,speed,4
1178,clean,3
1178,calm,5
1178,comfortable,3
1178,service,0
1178,capacity,3
1179,speed,4
1179,clean,5
1179,calm,3
1179,comfortable,0
1179,service,2
1179,capacity,2
1180,speed,0
1180,clean,2
1180,calm,0
1180,comfortable,1
1180,service,1
1180,capacity,0
1181,speed,1
1181,clean,2
1181,calm,4
1181,comfortable,2
1181,service,5
1181,capacity,2
1182,speed,3
1182,clean,2
1182,calm,1
1182,comfortable,4
1182,service,2
1182,capacity,0
1183,speed,2
1183,clean,3
1183,calm,1
1183,comfortable,1
1183,service,1
1183,capacity,2
1184,speed,1
1184,clean,1
1184,calm,1
1184,comfortable,3
1184,service,3
1184,capacity,5
1185,speed,4
1185,clean,5
1185,calm,4
1185,comfortable,5
1185,service,4
1185,capacity,1
1186,speed,3
1186,clean,2
1186,calm,4
1186,comfortable,4
1186,service,1
1186,capacity,1
1187,speed,3
1187,clean,0
1187,calm,2
1187,comfortable,4
1187,service,1
1187,capacity,2
1188,speed,2
1188,clean,3
1188,calm,1
1188,comfortable,0
1188,service,0
1188,capacity,2
1189,speed,0
1189,clean,1
1189,calm,5
1189,comfortable,2
1189,service,5
1189,capacity,5
1190,speed,2
1190,clean,2
1190,calm,2
1190,comfortable,1
1190,service,0
1190,capacity,4
1191,speed,4
1191,clean,0
1191,calm,0
1191,comfortable,4
1191,service,3
1191,capacity,3
1192,speed,3
1192,clean,2
1192,calm,0
1192,comfortable,3
1192,service,2
1192,capacity,2
1193,speed,0
1193,clean,1
1193,calm,4
1193,comfortable,1
1193,service,2
1193,capacity,0
1194,speed,4
1194,clean,0
1194,calm,2
1194,comfortable,4
1194,service,3
1194,capacity,0
1195,speed,0
1195,clean,5
1195,calm,1
1195,comfortable,5
1195,service,1
1195,capacity,4
1196,speed,0
1196,clean,3
1196,calm,2
1196,comfortable,4
1196,service,4
1196,capacity,2
1197,speed,0
1197,clean,1
1197,calm,3
1197,comfortable,3
1197,service,3
1197,capacity,2
1198,speed,1
1198,clean,2
1198,calm,5
1198,comfortable,2
1198,service,5
1198,capacity,5
1199,speed,1
1199,clean,4
1199,calm,4
1199,comfortable,4
1199,service,2
1199,capacity,5
1200,speed,1
1200,clean,2
1200,calm,4
1200,comfortable,1
1200,service,3
1200,capacity,3
1201,speed,2
1201,clean,5
1201,calm,2
1201,comfortable,1
1201,service,1
1201,capacity,1
1202,speed,4
1202,clean,3
1202,calm,5
1202,comfortable,1
1202,service,0
1202,capacity,4
1203,speed,2
1203,clean,3
1203,calm,3
1203,comfortable,5
1203,service,1
1203,capacity,0
1204,speed,2
1204,clean,3
1204,calm,2
1204,comfortable,5
1204,service,2
1204,capacity,1
1205,speed,5
1205,clean,1
1205,calm,0
1205,comfortable,1
1205,service,1
1205,capacity,3
1206,speed,5
1206,clean,5
1206,calm,0
1206,comfortable,4
1206,service,0
1206,capacity,0
1207,speed,4
1207,clean,4
1207,calm,3
1207,comfortable,4
1207,service,2
1207,capacity,5
1208,speed,0
1208,clean,1
1208,calm,3
1208,comfortable,0
1208,service,3
1208,capacity,5
1209,speed,2
1209,clean,4
1209,calm,3
1209,comfortable,4
1209,service,1
1209,capacity,0
1210,speed,4
1210,clean,0
1210,calm,5
1210,comfortable,2
1210,service,3
1210,capacity,0
1211,speed,4
1211,clean,0
1211,calm,1
1211,comfortable,2
1211,service,2
1211,capacity,4
1212,speed,4
1212,clean,1
1212,calm,3
1212,comfortable,3
1212,service,5
1212,capacity,4
1213,speed,0
1213,clean,0
1213,calm,0
1213,comfortable,0
1213,service,5
1213,capacity,1
1214,speed,0
1214,clean,5
1214,calm,1
1214,comfortable,3
1214,service,5
1214,capacity,5
1215,speed,4
1215,clean,2
1215,calm,0
1215,comfortable,2
1215,service,4
1215,capacity,2
1216,speed,0
1216,clean,3
1216,calm,5
1216,comfortable,4
1216,service,4
1216,capacity,4
1217,speed,5
1217,clean,4
1217,calm,3
1217,comfortable,2
1217,service,3
1217,capacity,3
1218,speed,2
1218,clean,4
1218,calm,5
1218,comfortable,5
1218,service,5
1218,capacity,5
1219,speed,1
1219,clean,1
1219,calm,2
1219,comfortable,0
1219,service,0
1219,capacity,1
1220,speed,1
1220,clean,2
1220,calm,5
1220,comfortable,5
1220,service,0
1220,capacity,0
1221,speed,0
1221,clean,3
1221,calm,0
1221,comfortable,0
1221,service,4
1221,capacity,3
1222,speed,0
1222,clean,0
1222,calm,1
1222,comfortable,0
1222,service,0
1222,capacity,3
1223,speed,5
1223,clean,3
1223,calm,5
1223,comfortable,5
1223,service,0
1223,capacity,5
1224,speed,0
1224,clean,5
1224,calm,4
1224,comfortable,2
1224,service,0
1224,capacity,1
1225,speed,1
1225,clean,3
1225,calm,0
1225,comfortable,0
1225,service,0
1225,capacity,2
1226,speed,4
1226,clean,2
1226,calm,2
1226,comfortable,1
1226,service,2
1226,capacity,3
1227,speed,2
1227,clean,4
1227,calm,0
1227,comfortable,2
1227,service,2
1227,capacity,5
1228,speed,4
1228,clean,5
1228,calm,2
1228,comfortable,4
1228,service,1
1228,capacity,2
1229,speed,1
1229,clean,1
1229,calm,1
1229,comfortable,1
1229,service,1
1229,capacity,0
1230,speed,2
1230,clean,4
1230,calm,5
1230,comfortable,5
1230,service,3
1230,capacity,2
1231,speed,3
1231,clean,3
1231,calm,5
1231,comfortable,4
1231,service,4
1231,capacity,0
1232,speed,1
1232,clean,3
1232,calm,2
1232,comfortable,5
1232,service,4
1232,capacity,5
1233,speed,4
1233,clean,2
1233,calm,0
1233,comfortable,4
1233,service,5
1233,capacity,1
1234,speed,2
1234,clean,1
1234,calm,3
1234,comfortable,0
1234,service,3
1234,capacity,1
1235,speed,2
1235,clean,5
1235,calm,3
1235,comfortable,2
1235,service,5
1235,capacity,1
1236,speed,0
1236,clean,1
1236,calm,0
1236,comfortable,3
1236,service,0
1236,capacity,1
1237,speed,3
1237,clean,2
1237,calm,2
1237,comfortable,2
1237,service,4
1237,capacity,1
1238,speed,0
1238,clean,4
1238,calm,0
1238,comfortable,5
1238,service,2
1238,capacity,2
1239,speed,5
1239,clean,4
1239,calm,1
1239,comfortable,4
1239,service,0
1239,capacity,0
1240,speed,2
1240,clean,5
1240,calm,2
1240,comfortable,1
1240,service,4
1240,capacity,3
1241,speed,1
1241,clean,5
1241,calm,4
1241,comfortable,4
1241,service,1
1241,capacity,5
1242,speed,4
1242,clean,2
1242,calm,1
1242,comfortable,3
1242,service,1
1242,capacity,4
1243,speed,3
1243,clean,4
1243,calm,2
1243,comfortable,3
1243,service,1
1243,capacity,5
1244,speed,2
1244,clean,4
1244,calm,4
1244,comfortable,4
1244,service,2
1244,capacity,3
1245,speed,3
1245,clean,4
1245,calm,3
1245,comfortable,4
1245,service,1
1245,capacity,2
1246,speed,5
1246,clean,5
1246,calm,5
1246,comfortable,4
1246,service,3
1246,capacity,0
1247,speed,0
1247,clean,2
1247,calm,5
1247,comfortable,3
1247,service,5
1247,capacity,1
1248,speed,2
1248,clean,5
1248,calm,2
1248,comfortable,2
1248,service,0
1248,capacity,3
1249,speed,3
1249,clean,2
1249,calm,0
1249,comfortable,0
1249,service,0
1249,capacity,4
1250,speed,2
1250,clean,4
1250,calm,3
1250,comfortable,4
1250,service,1
1250,capacity,2
1251,speed,1
1251,clean,2
1251,calm,4
1251,comfortable,5
1251,service,4
1251,capacity,4
1252,speed,4
1252,clean,2
1252,calm,2
1252,comfortable,3
1252,service,1
1252,capacity,5
1253,speed,2
1253,clean,0
1253,calm,5
1253,comfortable,5
1253,service,1
1253,capacity,2
1254,speed,4
1254,clean,4
1254,calm,2
1254,comfortable,0
1254,service,2
1254,capacity,2
1255,speed,3
1255,clean,4
1255,calm,4
1255,comfortable,3
1255,service,3
1255,capacity,2
1256,speed,5
1256,clean,2
1256,calm,4
1256,comfortable,0
1256,service,4
1256,capacity,0
1257,speed,0
1257,clean,1
1257,calm,0
1257,comfortable,1
1257,service,3
1257,capacity,5
1258,speed,5
1258,clean,3
1258,calm,4
1258,comfortable,1
1258,service,5
1258,capacity,5
1259,speed,5
1259,clean,0
1259,calm,3
1259,comfortable,1
1259,service,0
1259,capacity,3
1260,speed,4
1260,clean,4
1260,calm,3
1260,comfortable,5
1260,service,4
1260,capacity,2
1261,speed,5
1261,clean,3
1261,calm,4
1261,comfortable,4
1261,service,2
1261,capacity,2
1262,speed,1
1262,clean,5
1262,calm,2
1262,comfortable,4
1262,service,5
1262,capacity,3
1263,speed,0
1263,clean,5
1263,calm,4
1263,comfortable,5
1263,service,0
1263,capacity,1
1264,speed,0
1264,clean,0
1264,calm,2
1264,comfortable,1
1264,service,4
1264,capacity,1
1265,speed,2
1265,clean,4
1265,calm,1
1265,comfortable,5
1265,service,4
1265,capacity,2
1266,speed,3
1266,clean,3
1266,calm,0
1266,comfortable,2
1266,service,5
1266,capacity,5
1267,speed,5
1267,clean,1
1267,calm,1
1267,comfortable,4
1267,service,2
1267,capacity,1
1268,speed,3
1268,clean,2
1268,calm,4
1268,comfortable,2
1268,service,0
1268,capacity,5
1269,speed,4
1269,clean,5
1269,calm,3
1269,comfortable,5
1269,service,3
1269,capacity,2
1270,speed,1
1270,clean,1
1270,calm,1
1270,comfortable,2
1270,service,5
1270,capacity,0
1271,speed,5
1271,clean,2
1271,calm,1
1271,comfortable,3
1271,service,2
1271,capacity,0
1272,speed,1
1272,clean,3
1272,calm,1
1272,comfortable,1
1272,service,4
1272,capacity,5
1273,speed,2
1273,clean,4
1273,calm,5
1273,comfortable,3
1273,service,1
1273,capacity,0
1274,speed,3
1274,clean,1
1274,calm,3
1274,comfortable,2
1274,service,1
1274,capacity,4
1275,speed,2
1275,clean,2
1275,calm,1
1275,comfortable,5
1275,service,1
1275,capacity,4
1276,speed,0
1276,clean,1
1276,calm,4
1276,comfortable,3
1276,service,3
1276,capacity,4
1277,speed,3
1277,clean,2
1277,calm,2
1277,comfortable,2
1277,service,4
1277,capacity,4
1278,speed,1
1278,clean,4
1278,calm,3
1278,comfortable,4
1278,service,5
1278,capacity,4
1279,speed,2
1279,clean,5
1279,calm,3
1279,comfortable,4
1279,service,3
1279,capacity,4
1280,speed,0
1280,clean,1
1280,calm,5
1280,comfortable,4
1280,service,0
1280,capacity,2
1281,speed,5
1281,clean,4
1281,calm,4
1281,comfortable,2
1281,service,4
1281,capacity,1
1282,speed,1
1282,clean,0
1282,calm,0
1282,comfortable,5
1282,service,2
1282,capacity,5
1283,speed,3
1283,clean,5
1283,calm,1
1283,comfortable,1
1283,service,3
1283,capacity,5
1284,speed,2
1284,clean,2
1284,calm,4
1284,comfortable,5
1284,service,0
1284,capacity,2
1285,speed,4
1285,clean,0
1285,calm,5
1285,comfortable,2
1285,service,4
1285,capacity,1
1286,speed,2
1286,clean,4
1286,calm,3
1286,comfortable,3
1286,service,0
1286,capacity,5
1287,speed,0
1287,clean,2
1287,calm,5
1287,comfortable,4
1287,service,1
1287,capacity,4
1288,speed,4
1288,clean,3
1288,calm,0
1288,comfortable,5
1288,service,3
1288,capacity,1
1289,speed,4
1289,clean,0
1289,calm,0
1289,comfortable,5
1289,service,2
1289,capacity,2
1290,speed,5
1290,clean,4
1290,calm,1
1290,comfortable,4
1290,service,0
1290,capacity,0
1291,speed,1
1291,clean,0
1291,calm,3
1291,comfortable,2
1291,service,3
1291,capacity,1
1292,speed,1
1292,clean,0
1292,calm,3
1292,comfortable,0
1292,service,2
1292,capacity,1
1293,speed,1
1293,clean,3
1293,calm,4
1293,comfortable,3
1293,service,4
1293,capacity,5
1294,speed,3
1294,clean,4
1294,calm,2
1294,comfortable,5
1294,service,0
1294,capacity,3
1295,speed,1
1295,clean,5
1295,calm,4
1295,comfortable,0
1295,service,2
1295,capacity,3
1296,speed,5
1296,clean,1
1296,calm,3
1296,comfortable,2
1296,service,3
1296,capacity,5
1297,speed,0
1297,clean,5
1297,calm,0
1297,comfortable,3
1297,service,3
1297,capacity,4
1298,speed,4
1298,clean,3
1298,calm,2
1298,comfortable,4
1298,service,3
1298,capacity,3
1299,speed,4
1299,clean,3
1299,calm,3
1299,comfortable,3
1299,service,2
1299,capacity,5
1300,speed,4
1300,clean,4
1300,calm,5
1300,comfortable,2
1300,service,3
1300,capacity,3
1301,speed,3
1301,clean,4
1301,calm,0
1301,comfortable,5
1301,service,4
1301,capacity,3
1302,speed,2
1302,clean,2
1302,calm,2
1302,comfortable,1
1302,service,0
1302,capacity,0
1303,speed,4
1303,clean,3
1303,calm,2
1303,comfortable,2
1303,service,5
1303,capacity,0
1304,speed,3
1304,clean,1
1304,calm,2
1304,comfortable,4
1304,service,3
1304,capacity,3
1305,speed,2
1305,clean,3
1305,calm,4
1305,comfortable,3
1305,service,0
1305,capacity,1
1306,speed,3
1306,clean,2
1306,calm,4
1306,comfortable,3
1306,service,1
1306,capacity,0
1307,speed,5
1307,clean,0
1307,calm,4
1307,comfortable,0
1307,service,3
1307,capacity,2
1308,speed,2
1308,clean,2
1308,calm,5
1308,comfortable,2
1308,service,2
1308,capacity,1
1309,speed,4
1309,clean,2
1309,calm,3
1309,comfortable,3
1309,service,4
1309,capacity,0
1310,speed,1
1310,clean,5
1310,calm,2
1310,comfortable,2
1310,service,4
1310,capacity,2
1311,speed,1
1311,clean,5
1311,calm,5
1311,comfortable,2
1311,service,2
1311,capacity,4
1312,speed,2
1312,clean,4
1312,calm,3
1312,comfortable,3
1312,service,4
1312,capacity,0
1313,speed,0
1313,clean,2
1313,calm,4
1313,comfortable,2
1313,service,2
1313,capacity,1
1314,speed,1
1314,clean,3
1314,calm,1
1314,comfortable,3
1314,service,0
1314,capacity,5
1315,speed,2
1315,clean,5
1315,calm,3
1315,comfortable,5
1315,service,3
1315,capacity,5
1316,speed,1
1316,clean,5
1316,calm,5
1316,comfortable,4
1316,service,5
1316,capacity,0
1317,speed,2
1317,clean,2
1317,calm,3
1317,comfortable,1
1317,service,1
1317,capacity,2
1318,speed,4
1318,clean,1
1318,calm,4
1318,comfortable,3
1318,service,0
1318,capacity,0
1319,speed,1
1319,clean,2
1319,calm,3
1319,comfortable,4
1319,service,1
1319,capacity,2
1320,speed,0
1320,clean,5
1320,calm,2
1320,comfortable,0
1320,service,3
1320,capacity,4
1321,speed,0
1321,clean,3
1321,calm,4
1321,comfortable,3
1321,service,1
1321,capacity,2
1322,speed,2
1322,clean,5
1322,calm,5
1322,comfortable,2
1322,service,3
1322,capacity,2
1323,speed,1
1323,clean,5
1323,calm,1
1323,comfortable,4
1323,service,1
1323,capacity,3
1324,speed,3
1324,clean,4
1324,calm,0
1324,comfortable,3
1324,service,5
1324,capacity,5
1325,speed,2
1325,clean,0
1325,calm,2
1325,comfortable,2
1325,service,0
1325,capacity,0
1326,speed,0
1326,clean,0
1326,calm,5
1326,comfortable,2
1326,service,4
1326,capacity,5
1327,speed,2
1327,clean,4
1327,calm,4
1327,comfortable,1
1327,service,1
1327,capacity,1
1328,speed,5
1328,clean,1
1328,calm,2
1328,comfortable,5
1328,service,0
1328,capacity,4
1329,speed,0
1329,clean,5
1329,calm,5
1329,comfortable,1
1329,service,5
1329,capacity,5
1330,speed,1
1330,clean,0
1330,calm,3
1330,comfortable,3
1330,service,2
1330,capacity,4
1331,speed,4
1331,clean,0
1331,calm,3
1331,comfortable,0
1331,service,3
1331,capacity,2
1332,speed,3
1332,clean,1
1332,calm,4
1332,comfortable,5
1332,service,5
1332,capacity,4
1333,speed,3
1333,clean,2
1333,calm,1
1333,comfortable,0
1333,service,4
1333,capacity,4
1334,speed,2
1334,clean,3
1334,calm,2
1334,comfortable,1
1334,service,2
1334,capacity,3
1335,speed,1
1335,clean,0
1335,calm,4
1335,comfortable,2
1335,service,0
1335,capacity,0
1336,speed,4
1336,clean,0
1336,calm,3
1336,comfortable,4
1336,service,2
1336,capacity,1
1337,speed,1
1337,clean,1
1337,calm,5
1337,comfortable,2
1337,service,2
1337,capacity,5
1338,speed,4
1338,clean,2
1338,calm,4
1338,comfortable,0
1338,service,0
1338,capacity,2
1339,speed,0
1339,clean,2
1339,calm,4
1339,comfortable,1
1339,service,0
1339,capacity,4
1340,speed,0
1340,clean,3
1340,calm,0
1340,comfortable,2
1340,service,2
1340,capacity,3
1341,speed,1
1341,clean,5
1341,calm,3
1341,comfortable,0
1341,service,0
1341,capacity,5
1342,speed,3
1342,clean,5
1342,calm,5
1342,comfortable,4
1342,service,1
1342,capacity,3
1343,speed,0
1343,clean,2
1343,calm,5
1343,comfortable,5
1343,service,0
1343,capacity,1
1344,speed,2
1344,clean,0
1344,calm,4
1344,comfortable,4
1344,service,4
